# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = Continuous_State_Navigation_Agent_stan_model
# start_datetime = 2026-09-06 18:12:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 300
#     num_warmup = 300
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = output/model_family_acceptance/continuous/pipeline_output/12_execute_output/continuous_navigation/stan/simulation_data/Continuous_State_Navigation_Agent_stan_data.json
# init = 2 (Default)
# random
#   seed = 42
# output
#   file = /private/tmp/claude-501/-Users-hum-Documents-GitHub-HumOS/61e99712-2be6-42f2-9983-d73d6ffca46e/scratchpad/wt/GeneralizedNotationNotation/output/model_family_acceptance/continuous/pipeline_output/11_render_output/continuous_navigation/stan/output/model_family_acceptance/continuous/pipeline_output/12_execute_output/continuous_navigation/stan/simulation_data/cmdstan/Continuous_State_Navigation_Agent_stan-20260906111255.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = --filename-in-msg=Continuous_State_Navigation_Agent_stan.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,obs_noise_scale,mu.1.1,mu.2.1,mu.3.1,mu.4.1,mu.5.1,mu.6.1,mu.7.1,mu.8.1,mu.9.1,mu.10.1,mu.11.1,mu.12.1,mu.13.1,mu.14.1,mu.15.1,mu.1.2,mu.2.2,mu.3.2,mu.4.2,mu.5.2,mu.6.2,mu.7.2,mu.8.2,mu.9.2,mu.10.2,mu.11.2,mu.12.2,mu.13.2,mu.14.2,mu.15.2,P.1.1.1,P.2.1.1,P.3.1.1,P.4.1.1,P.5.1.1,P.6.1.1,P.7.1.1,P.8.1.1,P.9.1.1,P.10.1.1,P.11.1.1,P.12.1.1,P.13.1.1,P.14.1.1,P.15.1.1,P.1.2.1,P.2.2.1,P.3.2.1,P.4.2.1,P.5.2.1,P.6.2.1,P.7.2.1,P.8.2.1,P.9.2.1,P.10.2.1,P.11.2.1,P.12.2.1,P.13.2.1,P.14.2.1,P.15.2.1,P.1.1.2,P.2.1.2,P.3.1.2,P.4.1.2,P.5.1.2,P.6.1.2,P.7.1.2,P.8.1.2,P.9.1.2,P.10.1.2,P.11.1.2,P.12.1.2,P.13.1.2,P.14.1.2,P.15.1.2,P.1.2.2,P.2.2.2,P.3.2.2,P.4.2.2,P.5.2.2,P.6.2.2,P.7.2.2,P.8.2.2,P.9.2.2,P.10.2.2,P.11.2.2,P.12.2.2,P.13.2.2,P.14.2.2,P.15.2.2,log_lik
-16.423091,0.8577066,0.9882832,1,1,0,16.765335,0.29826939,0.42729143,0.47429472,0.95728297,1.1958724,1.5576661,1.7829217,1.663102,2.1180099,1.7962927,1.4121393,1.5688224,2.0460431,2.140267,1.7435436,1.5555003,-0.41329263,-0.22004078,0.37764364,0.64749073,0.99748073,1.143238,1.3994182,1.4728726,1.8029468,1.6875675,1.7079845,1.7987428,1.9604665,1.6774409,2.2554358,0.028147813,0.021587547,0.02105456,0.021008213,0.02100416,0.021003805,0.021003774,0.021003771,0.021003771,0.021003771,0.021003771,0.021003771,0.021003771,0.021003771,0.021003771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028147813,0.021587547,0.02105456,0.021008213,0.02100416,0.021003805,0.021003774,0.021003771,0.021003771,0.021003771,0.021003771,0.021003771,0.021003771,0.021003771,0.021003771,-12.577122
-15.272748,1,0.9882832,1,1,0,16.363515,0.35496966,0.42276712,0.48689099,0.95951785,1.1993129,1.5535578,1.7781273,1.6694437,2.1053246,1.804777,1.432279,1.5743471,2.0329905,2.1325625,1.7560958,1.5693216,-0.40891654,-0.20235717,0.38448071,0.6575654,1.0019006,1.1502767,1.4009245,1.4773283,1.7969422,1.6930504,1.7122686,1.7995612,1.9564717,1.6883251,2.2386362,0.033143947,0.024876392,0.024080854,0.023997973,0.023989269,0.023988354,0.023988258,0.023988248,0.023988247,0.023988246,0.023988246,0.023988246,0.023988246,0.023988246,0.023988246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033143947,0.024876392,0.024080854,0.023997973,0.023989269,0.023988354,0.023988258,0.023988248,0.023988247,0.023988246,0.023988246,0.023988246,0.023988246,0.023988246,0.023988246,-12.208365
-14.481785,1,0.9882832,1,1,0,15.19348,0.41351289,0.4181952,0.49750037,0.96188379,1.2026287,1.5501171,1.7737108,1.6748662,2.0941474,1.8118545,1.4505828,1.5803597,2.0219069,2.1252357,1.7668493,1.5821578,-0.4044944,-0.18658555,0.39139104,0.66719093,1.0065584,1.1570508,1.4027766,1.4815764,1.7918534,1.6977882,1.7163157,1.8005735,1.9530218,1.6979518,2.2240288,0.038192658,0.028151683,0.027042615,0.026908577,0.026892207,0.026890205,0.026889961,0.026889931,0.026889927,0.026889927,0.026889926,0.026889926,0.026889926,0.026889926,0.026889926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038192658,0.028151683,0.027042615,0.026908577,0.026892207,0.026890205,0.026889961,0.026889931,0.026889927,0.026889927,0.026889926,0.026889926,0.026889926,0.026889926,0.026889926,-12.003234
-14.542695,0.98620419,0.9882832,1,1,0,14.778871,0.40801847,0.41862007,0.4965907,0.96166286,1.2023272,1.550411,1.7741045,1.6743976,2.095127,1.8112498,1.4489588,1.5797885,2.0228595,2.1258964,1.7659194,1.581009,-0.40490536,-0.18797609,0.39075139,0.66631746,1.0061192,1.1564333,1.4025925,1.4811903,1.7922903,1.6973759,1.7159507,1.8004731,1.9533206,1.6971066,2.2253009,0.037723473,0.02784883,0.026770821,0.026642173,0.026626662,0.02662479,0.026624564,0.026624536,0.026624533,0.026624533,0.026624533,0.026624533,0.026624533,0.026624533,0.026624533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037723473,0.02784883,0.026770821,0.026642173,0.026626662,0.02662479,0.026624564,0.026624536,0.026624533,0.026624533,0.026624533,0.026624533,0.026624533,0.026624533,0.026624533,-12.016537
-13.538904,0.92229791,0.9882832,1,3,0,15.179043,0.78350613,0.39144163,0.53491373,0.97428342,1.2190628,1.5383887,1.7542151,1.6952502,2.0481439,1.8365438,1.5304264,1.6173317,1.9830945,2.0914485,1.8075341,1.6408409,-0.37861733,-0.11821749,0.42951027,0.71580991,1.035399,1.1927913,1.4177031,1.5040357,1.7744861,1.7171565,1.7359497,1.8082995,1.9403975,1.7381452,2.1665993,0.067736258,0.047043986,0.04335057,0.042597693,0.042440233,0.042407126,0.042400157,0.04239869,0.042398381,0.042398316,0.042398302,0.042398299,0.042398299,0.042398298,0.042398298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067736258,0.047043986,0.04335057,0.042597693,0.042440233,0.042407126,0.042400157,0.04239869,0.042398381,0.042398316,0.042398302,0.042398299,0.042398299,0.042398298,0.042398298,-12.500917
-14.153979,0.94188715,0.9882832,2,3,0,14.155016,0.44769283,0.41557136,0.50281288,0.9632439,1.204461,1.5484057,1.7713513,1.6776188,2.0883354,1.8153792,1.4602931,1.5839272,2.0163393,2.1212479,1.7723148,1.5890661,-0.40195652,-0.1782976,0.39532355,0.6724972,1.0092941,1.1608159,1.4039627,1.4839279,1.7893023,1.7002255,1.7185231,1.8012172,1.951266,1.7029725,2.2165164,0.041090131,0.030016616,0.028707463,0.028537168,0.028514751,0.028511795,0.028511405,0.028511354,0.028511347,0.028511346,0.028511346,0.028511346,0.028511346,0.028511346,0.028511346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041090131,0.030016616,0.028707463,0.028537168,0.028514751,0.028511795,0.028511405,0.028511354,0.028511347,0.028511346,0.028511346,0.028511346,0.028511346,0.028511346,0.028511346,-11.943341
-14.153979,0.8239059,0.9882832,1,1,0,14.846045,0.44769283,0.41557136,0.50281288,0.9632439,1.204461,1.5484057,1.7713513,1.6776188,2.0883354,1.8153792,1.4602931,1.5839272,2.0163393,2.1212479,1.7723148,1.5890661,-0.40195652,-0.1782976,0.39532355,0.6724972,1.0092941,1.1608159,1.4039627,1.4839279,1.7893023,1.7002255,1.7185231,1.8012172,1.951266,1.7029725,2.2165164,0.041090131,0.030016616,0.028707463,0.028537168,0.028514751,0.028511795,0.028511405,0.028511354,0.028511347,0.028511346,0.028511346,0.028511346,0.028511346,0.028511346,0.028511346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041090131,0.030016616,0.028707463,0.028537168,0.028514751,0.028511795,0.028511405,0.028511354,0.028511347,0.028511346,0.028511346,0.028511346,0.028511346,0.028511346,0.028511346,-11.943341
-13.413977,0.98221226,0.9882832,1,3,0,14.271002,0.68968467,0.39789641,0.52852406,0.97165982,1.2155334,1.5403215,1.7581284,1.691534,2.0571212,1.8323308,1.5143755,1.6085104,1.9895638,2.0983097,1.8000567,1.6287019,-0.38486064,-0.13221576,0.42072575,0.70502229,1.0283338,1.1845898,1.4136342,1.4988175,1.7772381,1.7132826,1.7316902,1.8062662,1.9425671,1.730192,2.1773878,0.060608339,0.042480361,0.039506194,0.038953262,0.03884817,0.038828112,0.038824281,0.038823549,0.038823409,0.038823382,0.038823377,0.038823376,0.038823376,0.038823376,0.038823376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060608339,0.042480361,0.039506194,0.038953262,0.03884817,0.038828112,0.038824281,0.038823549,0.038823409,0.038823382,0.038823377,0.038823376,0.038823376,0.038823376,0.038823376,-12.218984
-14.07137,0.85902448,0.9882832,1,3,0,14.191537,0.96269427,0.37967821,0.54395206,0.97843128,1.2248668,1.5357231,1.748006,1.7008485,2.033977,1.8425461,1.5560843,1.6328818,1.9742799,2.0806548,1.8189384,1.660639,-0.3672393,-0.095044114,0.44495885,0.73438018,1.048292,1.2073086,1.4256418,1.5134477,1.7710943,1.7235907,1.7432247,1.8121648,1.937421,1.7508931,2.1501088,0.080726449,0.055441361,0.050323434,0.049127315,0.048838736,0.048768582,0.048751497,0.048747333,0.048746319,0.048746072,0.048746012,0.048745997,0.048745993,0.048745992,0.048745992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080726449,0.055441361,0.050323434,0.049127315,0.048838736,0.048768582,0.048751497,0.048747333,0.048746319,0.048746072,0.048746012,0.048745997,0.048745993,0.048745992,0.048745992,-13.14954
-13.639081,1,0.9882832,1,1,0,13.9713,0.82696288,0.38852231,0.53743774,0.97538731,1.2205763,1.5376361,1.7525716,1.6967658,2.0443888,1.838213,1.5371916,1.6212585,1.9805842,2.0885749,1.810601,1.6460122,-0.37579365,-0.1122189,0.43340672,0.72053925,1.0385988,1.1964406,1.4196149,1.506379,1.7734634,1.7188159,1.7378071,1.8092411,1.9395503,1.7414973,2.1621609,0.070960027,0.049116794,0.045082515,0.044228957,0.044043375,0.044002789,0.043993901,0.043991954,0.043991528,0.043991434,0.043991414,0.04399141,0.043991409,0.043991408,0.043991408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070960027,0.049116794,0.045082515,0.044228957,0.044043375,0.044002789,0.043993901,0.043991954,0.043991528,0.043991434,0.043991414,0.04399141,0.043991409,0.043991408,0.043991408,-12.647946
-13.795341,0.98772444,0.9882832,2,3,0,13.821465,0.88199621,0.38488721,0.5403068,0.97669196,1.222392,1.5367884,1.7506238,1.6985298,2.039945,1.8401159,1.5452326,1.6260871,1.9777722,2.0851821,1.8141879,1.6522031,-0.37227764,-0.10499304,0.43819819,0.72631178,1.0425838,1.2009393,1.4220513,1.509288,1.7723634,1.7208187,1.7400687,1.8104304,1.9385995,1.7454877,2.1569694,0.074974225,0.051707465,0.047236573,0.046248948,0.046024324,0.0459729,0.045961109,0.045958405,0.045957785,0.045957643,0.04595761,0.045957603,0.045957601,0.0459576,0.0459576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074974225,0.051707465,0.047236573,0.046248948,0.046024324,0.0459729,0.045961109,0.045958405,0.045957785,0.045957643,0.04595761,0.045957603,0.045957601,0.0459576,0.0459576,-12.844868
-13.408148,0.99409418,0.9882832,1,3,0,13.83118,0.65487873,0.40034547,0.52576332,0.97059768,1.2141256,1.541168,1.7597244,1.6899718,2.0608041,1.8305135,1.5078461,1.6051212,1.9923968,2.1011086,1.7969266,1.6238142,-0.38722947,-0.13783784,0.41732694,0.70079721,1.0256604,1.1814233,1.4121538,1.4968183,1.7784786,1.7117212,1.7300105,1.8055149,1.9435092,1.7269501,2.1818812,0.05790387,0.04075393,0.038038999,0.0375536,0.037465002,0.037448769,0.037445793,0.037445248,0.037445148,0.037445129,0.037445126,0.037445125,0.037445125,0.037445125,0.037445125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05790387,0.04075393,0.038038999,0.0375536,0.037465002,0.037448769,0.037445793,0.037445248,0.037445148,0.037445129,0.037445126,0.037445125,0.037445125,0.037445125,0.037445125,-12.130835
-13.496412,0.97994846,0.9882832,1,3,0,13.512197,0.57981826,0.40573097,0.51891103,0.9681352,1.2108906,1.5432951,1.7634778,1.6861812,2.0695359,1.826004,1.492511,1.597615,1.999494,2.1076727,1.7893538,1.6124457,-0.39243853,-0.15093581,0.40971681,0.69121655,1.0198076,1.1743348,1.4090394,1.4923673,1.7816418,1.7080586,1.7261716,1.8039107,1.9458463,1.7193023,2.1926769,0.051956733,0.036961928,0.034787366,0.034434084,0.03437567,0.034365984,0.034364377,0.03436411,0.034364066,0.034364059,0.034364057,0.034364057,0.034364057,0.034364057,0.034364057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051956733,0.036961928,0.034787366,0.034434084,0.03437567,0.034365984,0.034364377,0.03436411,0.034364066,0.034364059,0.034364057,0.034364057,0.034364057,0.034364057,0.034364057,-11.983335
-13.496412,0.69880836,0.9882832,1,3,0,15.172921,0.57981826,0.40573097,0.51891103,0.9681352,1.2108906,1.5432951,1.7634778,1.6861812,2.0695359,1.826004,1.492511,1.597615,1.999494,2.1076727,1.7893538,1.6124457,-0.39243853,-0.15093581,0.40971681,0.69121655,1.0198076,1.1743348,1.4090394,1.4923673,1.7816418,1.7080586,1.7261716,1.8039107,1.9458463,1.7193023,2.1926769,0.051956733,0.036961928,0.034787366,0.034434084,0.03437567,0.034365984,0.034364377,0.03436411,0.034364066,0.034364059,0.034364057,0.034364057,0.034364057,0.034364057,0.034364057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051956733,0.036961928,0.034787366,0.034434084,0.03437567,0.034365984,0.034364377,0.03436411,0.034364066,0.034364059,0.034364057,0.034364057,0.034364057,0.034364057,0.034364057,-11.983335
-13.42568,0.78698972,0.9882832,2,3,0,15.102085,0.70668247,0.39671124,0.52978925,0.97216063,1.2162009,1.5399358,1.757379,1.6922579,2.0553968,1.8331641,1.5174441,1.610143,1.9882721,2.096995,1.8015094,1.6310089,-0.3837143,-0.12956096,0.42235714,0.70703964,1.0296294,1.1861107,1.4143638,1.4997805,1.7766784,1.7140184,1.7324897,1.806634,1.9421358,1.7317138,2.1752971,0.061917101,0.043316648,0.040214216,0.039626945,0.039513219,0.0394911,0.039486794,0.039485956,0.039485792,0.039485761,0.039485754,0.039485753,0.039485753,0.039485753,0.039485753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061917101,0.043316648,0.040214216,0.039626945,0.039513219,0.0394911,0.039486794,0.039485956,0.039485792,0.039485761,0.039485754,0.039485753,0.039485753,0.039485753,0.039485753,-12.265682
-13.422324,1,0.9882832,1,1,0,13.427755,0.70253322,0.3969999,0.52948518,0.97203944,1.2160392,1.5400284,1.7575602,1.6920835,2.0558134,1.8329638,1.516702,1.6097458,1.9885821,2.0973129,1.8011592,1.6304504,-0.3839935,-0.13020377,0.42196059,0.7065499,1.0293138,1.1857409,1.4141853,1.4995462,1.7768124,1.7138403,1.7322957,1.8065442,1.9422394,1.7313459,2.1758015,0.061598345,0.04311291,0.040041881,0.039463073,0.03935149,0.039329886,0.039325699,0.039324888,0.039324731,0.0393247,0.039324694,0.039324693,0.039324693,0.039324693,0.039324693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061598345,0.04311291,0.040041881,0.039463073,0.03935149,0.039329886,0.039325699,0.039324888,0.039324731,0.0393247,0.039324694,0.039324693,0.039324693,0.039324693,0.039324693,-12.254079
-13.438145,0.93840944,0.9882832,2,3,0,13.832136,0.61315159,0.40332157,0.52211926,0.96925804,1.2123619,1.5422948,1.7617552,1.687942,2.0655146,1.8281155,1.499547,1.6009799,1.9961615,2.1046645,1.7928682,1.6176426,-0.39010806,-0.14494101,0.41314503,0.69555447,1.0224206,1.1775289,1.4104073,1.4943693,1.7801485,1.7097401,1.7279154,1.8046195,1.9447531,1.7228182,2.187681,0.054617409,0.038658072,0.036247027,0.035837435,0.035766519,0.0357542,0.035752059,0.035751687,0.035751622,0.035751611,0.035751609,0.035751609,0.035751609,0.035751609,0.035751609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054617409,0.038658072,0.036247027,0.035837435,0.035766519,0.0357542,0.035752059,0.035751687,0.035751622,0.035751611,0.035751609,0.035751609,0.035751609,0.035751609,0.035751609,-12.040685
-14.176934,0.87565342,0.9882832,2,3,0,14.483251,0.44498863,0.41577774,0.50241315,0.96313735,1.2043187,1.5485341,1.7715326,1.6774106,2.0887784,1.8151144,1.4595485,1.5836444,2.0167585,2.1215558,1.7719013,1.5885341,-0.40215615,-0.17893176,0.39501544,0.67208513,1.0090776,1.1605226,1.4038665,1.4837449,1.7894942,1.7000402,1.7183523,1.8011651,1.9513987,1.7025894,2.2170869,0.040862218,0.029870221,0.028577311,0.028410056,0.028388162,0.028385292,0.028384916,0.028384866,0.02838486,0.028384859,0.028384859,0.028384859,0.028384859,0.028384859,0.028384859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040862218,0.029870221,0.028577311,0.028410056,0.028388162,0.028385292,0.028384916,0.028384866,0.02838486,0.028384859,0.028384859,0.028384859,0.028384859,0.028384859,0.028384859,-11.946746
-13.461522,1,0.9882832,2,3,0,14.031969,0.73858079,0.39450609,0.53202912,0.97306953,1.2174193,1.5392565,1.7560226,1.6935532,2.0522825,1.8346402,1.523004,1.6131659,1.9859974,2.0946157,1.8041131,1.6352053,-0.3815814,-0.12472678,0.42537002,0.71074816,1.0320423,1.1889219,1.4157428,1.501566,1.775704,1.7153565,1.7339556,1.8073253,1.9413739,1.7344689,2.1715429,0.064352217,0.044874458,0.041528714,0.040874697,0.040743747,0.040717403,0.040712098,0.040711029,0.040710814,0.040710771,0.040710762,0.04071076,0.04071076,0.04071076,0.04071076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064352217,0.044874458,0.041528714,0.040874697,0.040743747,0.040717403,0.040712098,0.040711029,0.040710814,0.040710771,0.040710762,0.04071076,0.04071076,0.04071076,0.04071076,-12.358935
-13.435412,0.90145259,0.9882832,2,3,0,14.151148,0.61537272,0.40316203,0.52232322,0.96933119,1.2124579,1.5422315,1.7616437,1.6880547,2.0652551,1.8282497,1.5000026,1.6012024,1.9959501,2.1044694,1.7930934,1.6179802,-0.38995375,-0.14455211,0.41337066,0.69583867,1.022594,1.177739,1.4104994,1.4945012,1.7800542,1.7098488,1.7280293,1.8046669,1.9446835,1.7230454,2.18736,0.054793578,0.038770384,0.036343373,0.035929892,0.035858092,0.035845583,0.035843403,0.035843022,0.035842956,0.035842945,0.035842943,0.035842942,0.035842942,0.035842942,0.035842942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054793578,0.038770384,0.036343373,0.035929892,0.035858092,0.035845583,0.035843403,0.035843022,0.035842956,0.035842945,0.035842943,0.035842942,0.035842942,0.035842942,0.035842942,-12.045
-13.435732,0.99992298,0.9882832,1,1,0,13.442464,0.61510717,0.4031811,0.5222989,0.96932246,1.2124465,1.542239,1.761657,1.6880413,2.0652861,1.8282337,1.4999482,1.6011758,1.9959753,2.1044927,1.7930665,1.6179399,-0.3899722,-0.14459854,0.4133437,0.69580472,1.0225732,1.1777139,1.4104884,1.4944854,1.7800654,1.7098358,1.7280157,1.8046613,1.9446918,1.7230183,2.1873983,0.054772522,0.038756961,0.03633186,0.035918845,0.035847151,0.035834665,0.035832489,0.03583211,0.035832044,0.035832032,0.03583203,0.03583203,0.03583203,0.03583203,0.03583203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054772522,0.038756961,0.03633186,0.035918845,0.035847151,0.035834665,0.035832489,0.03583211,0.035832044,0.035832032,0.03583203,0.03583203,0.03583203,0.03583203,0.03583203,-12.044481
-13.415514,0.90040253,0.9882832,2,3,0,14.112828,0.69246246,0.39770224,0.52873439,0.97174245,1.2156434,1.5402573,1.7580046,1.691654,2.0568362,1.8324693,1.5148822,1.6087782,1.9893487,2.0980926,1.8002973,1.6290824,-0.38467284,-0.131778,0.42099361,0.70535398,1.028546,1.1848395,1.4137532,1.4989754,1.7771446,1.713404,1.7318217,1.8063263,1.9424954,1.7304434,2.1770417,0.060822752,0.042617328,0.03962227,0.039063786,0.038957309,0.038936923,0.038933017,0.038932269,0.038932125,0.038932098,0.038932093,0.038932092,0.038932091,0.038932091,0.038932091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060822752,0.042617328,0.03962227,0.039063786,0.038957309,0.038936923,0.038933017,0.038932269,0.038932125,0.038932098,0.038932093,0.038932092,0.038932091,0.038932091,0.038932091,-12.226461
-13.433524,0.90678937,0.9882832,2,3,0,14.038169,0.61697532,0.40304701,0.52246966,0.96938384,1.2125271,1.542186,1.7615635,1.6881357,2.0650685,1.8283461,1.5003303,1.6013628,1.9957984,2.1043291,1.7932552,1.6182231,-0.38984249,-0.1442723,0.41353325,0.69604335,1.022719,1.1778905,1.4105659,1.4945962,1.7799866,1.709927,1.7281113,1.8047012,1.9446335,1.7232088,2.1871293,0.054920601,0.038851367,0.036412821,0.035996523,0.035924081,0.035911434,0.035909224,0.035908838,0.035908771,0.035908759,0.035908757,0.035908757,0.035908756,0.035908756,0.035908756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054920601,0.038851367,0.036412821,0.035996523,0.035924081,0.035911434,0.035909224,0.035908838,0.035908771,0.035908759,0.035908757,0.035908757,0.035908756,0.035908756,0.035908756,-12.04815
-13.450377,0.94011507,0.9882832,2,3,0,13.843778,0.73014081,0.39508717,0.53145282,0.97283292,1.2171012,1.5394308,1.7563753,1.6932182,2.0530916,1.8342603,1.5215573,1.6123713,1.9865811,2.0952344,1.8034391,1.6341113,-0.38214343,-0.12598782,0.4245789,0.70977649,1.0314063,1.1881834,1.4153768,1.5010963,1.7759525,1.7150076,1.733572,1.8071423,1.9415697,1.7337522,2.1725156,0.063710547,0.044463717,0.041182662,0.040546592,0.040420329,0.040395148,0.040390122,0.040389118,0.040388918,0.040388878,0.04038887,0.040388868,0.040388868,0.040388868,0.040388868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063710547,0.044463717,0.041182662,0.040546592,0.040420329,0.040395148,0.040390122,0.040389118,0.040388918,0.040388878,0.04038887,0.040388868,0.040388868,0.040388868,0.040388868,-12.333595
-13.409903,1,0.9882832,2,3,0,13.442528,0.6486563,0.40078648,0.52524411,0.97040253,1.2138679,1.5413279,1.7600189,1.6896804,2.0614853,1.8301718,1.5066423,1.604509,1.9929316,2.1016247,1.7963435,1.6229162,-0.38765603,-0.13887086,0.41671087,0.70002802,1.0251796,1.1808496,1.4118912,1.4964569,1.7787144,1.7114337,1.7297039,1.8053809,1.9436865,1.7263516,2.1827163,0.057416868,0.040443242,0.037774132,0.037300401,0.037214584,0.037198981,0.037196142,0.037195625,0.037195531,0.037195514,0.037195511,0.037195511,0.03719551,0.03719551,0.03719551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057416868,0.040443242,0.037774132,0.037300401,0.037214584,0.037198981,0.037196142,0.037195625,0.037195531,0.037195514,0.037195511,0.037195511,0.03719551,0.03719551,0.03719551,-12.116243
-13.431967,0.99577301,0.9882832,1,3,0,13.432847,0.61834392,0.40294883,0.52259423,0.96942872,1.212586,1.5421473,1.7614951,1.6882047,2.0649096,1.8284281,1.5006095,1.6014997,1.9956694,2.1042096,1.7933929,1.6184302,-0.38974753,-0.14403386,0.41367195,0.69621791,1.0228257,1.1780196,1.4106227,1.4946773,1.7799291,1.7099937,1.7281812,1.8047305,1.944591,1.723348,2.1869329,0.05502902,0.038920489,0.036472082,0.036053373,0.03598038,0.035967613,0.035965379,0.035964988,0.035964919,0.035964907,0.035964905,0.035964905,0.035964905,0.035964905,0.035964905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05502902,0.038920489,0.036472082,0.036053373,0.03598038,0.035967613,0.035965379,0.035964988,0.035964919,0.035964907,0.035964905,0.035964905,0.035964905,0.035964905,0.035964905,-12.050864
